namespace,term_local_name,label,definition,usage,notes,examples,rdf_type,class_uri,is_required,is_repeatable,term_created,term_modified,class_name,compound_name,namespace_iri,term_iri,term_ns_name,term_version_iri,datatype,label_fr,definition_fr,usage_fr,notes_fr
dwc:,stateProvince,First Order Division,"The name of the next smaller administrative region than country (state, province, canton, department, region, etc.) in which the Location occurs.","The name of the next smaller administrative region than country (state, province, canton, department, region, etc.) in which the GeographicContext is located.",Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names and to leave this field blank if the Location spans multiple entities at this administrative level or is uncertain.,"`Montana`, `Minas Gerais`, `Córdoba`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/GeographicContext,False,False,2024-02-28,2024-02-28,GeographicContext,GeographicContext.stateProvince,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/stateProvince,dwc:stateProvince,http://rs.tdwg.org/ltc/terms/stateProvince-2024-02-28,string,Division du Premier Ordre,"Le nom de la région administrative immédiatement inférieure au pays (état, province, canton, département, région, etc.) dans laquelle se trouve la cterms:Location","Le nom de la région administrative immédiatement inférieure au pays (état, province, canton, département, région, etc.) dans laquelle se trouve le GeographicContext.",La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé tel que le Getty Thesaurus of Geographic Names et à laisser ce champ vide si la Location couvre plusieurs entités à ce niveau administratif ou si elle est incertaine.
ltc:,status,Status,The development status of the collection during a specified period.,,The values/vocabularies for a status are predicated by the statusType. The in the examples mentioned terms are a cumulative list of terms associated with several different statusTypes.,"`Complete`, `In part`, `Developing`, `Closed`, `Active growth`, `Consumable`, `Decreasing`, `Lost`, `Missing`, `Passive growth`, `Static`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/CollectionStatusHistory,True,False,2024-02-28,2024-02-28,CollectionStatusHistory,CollectionStatusHistory.status,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/status,ltc:status,http://rs.tdwg.org/ltc/terms/status-2024-02-28,string,Statut,Le statut de développement de la collection au cours d'une période donnée.,,"Les valeurs/vocabulaires d'un statut sont déterminées par le statusType. Dans les exemples, les termes mentionnés sont une liste cumulative de termes associés à plusieurs statusTypes différents."
ltc:,statusChangeReason,Status Change Reason,An explanation of why the collection transitioned to the value set in the status property.,,statusChangeReason should be aligned with the value of statusType.,"`Pest infestation`, `Exchange`, `Transfer`, `Return to country of origin`, `Worldwide pandemic`, `moved to secure off-site storage`, `reorganisation, no access from 2020-2023`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/CollectionStatusHistory,False,False,2024-02-28,2024-02-28,CollectionStatusHistory,CollectionStatusHistory.statusChangeReason,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/statusChangeReason,ltc:statusChangeReason,http://rs.tdwg.org/ltc/terms/statusChangeReason-2024-02-28,string,Raison de Modification du Statut,Une explication de la raison pour laquelle la collection est passée à la valeur indiquée dans la propriété Status.,,statusChangeReason doit être alignée sur la valeur de statusType.
ltc:,statusType,Status Type,A top-level classification of the different categories of status that can be applied to the collection.,,statusType forms the top level of a two-level hierarchy with the status property. Recommended best practice is to use a controlled vocabulary.,"`Stewardship`, `Accessibility`, `Completeness`, `Growth Status`, `Organisational`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/CollectionStatusHistory,True,False,2024-02-28,2024-02-28,CollectionStatusHistory,CollectionStatusHistory.statusType,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/statusType,ltc:statusType,http://rs.tdwg.org/ltc/terms/statusType-2024-02-28,string,Type de Statut,Une classification de haut niveau des différentes catégories de statuts qui peuvent être appliquées à la collection.,,statusType forme le niveau supérieur d'une hiérarchie à deux niveaux avec la propriété status. La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé.
schema:,streetAddress,Street Address,"The street address. For example, 1600 Amphitheatre Pkwy.",,,"`Invalidenstraße 43`, `1400 S. Du Sable Lake Shore Dr`, `960 Carling Avenue`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Address,True,False,2024-02-28,2024-02-28,Address,Address.streetAddress,https://schema.org/,https://schema.org/streetAddress,schema:streetAddress,http://rs.tdwg.org/ltc/terms/streetAddress-2024-02-28,string,Rue et Numéro de Rue de l’Adresse,"L'adresse de la rue. Par exemple, 1600 Amphitheatre Parkway.",,
ltc:,supergroup,Supergroup,The full name of the lithostratigraphic supergroup from which the cataloged item was collected.,A supergroup is a formal assemblage of related or superposed groups or of groups and formations. Such units have proved useful in regional and provincial syntheses. Supergroups should be named only where their recognition serves a clear purpose.,Recommended vocabulary. At time of inclusion this term is in progress of being included as part of dwc tdwg/dwc#234,"`Karoe`, `Cape`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/GeologicalContext,False,False,2024-02-28,2024-02-28,GeologicalContext,GeologicalContext.supergroup,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/supergroup,ltc:supergroup,http://rs.tdwg.org/ltc/terms/supergroup-2024-02-28,string,Supergroupe,Nom complet du supergroupe lithostratigraphique dans lequel la ressource cataloguée a été prélevée.,"Un supergroupe est un assemblage formalisé de groupes liés ou superposés, ou de groupes et de formations. Ces unités se sont révélées utiles dans les synthèses régionales et provinciales. Les supergroupes ne doivent être nommés que lorsque leur définition répond à un objectif concret.","Vocabulaire recommandé. Au moment de la rédaction, ce terme est en cours d'inclusion dans le dwc tdwg/dwc#234"
dwc:,taxonRank,Taxon Rank,The taxonomic rank of the most specific name in the scientificName.,,Recommended best practice is to use a controlled vocabulary. For example: https://bioportal.bioontology.org/ontologies/TAXRANK?p=summary,"`subspecies`, `varietas`, `forma`, `species`, `genus`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/Taxon,False,False,2024-02-28,2024-02-28,Taxon,Taxon.taxonRank,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/taxonRank,dwc:taxonRank,http://rs.tdwg.org/ltc/terms/taxonRank-2024-02-28,string,Rang du Taxon,Le rang taxonomique du nom le moins inclusif dans le nom scientifique.,,La pratique optimale recommandée consiste à utiliser un vocabulaire contrôlé. Par exemple : https://bioportal.bioontology.org/ontologies/TAXRANK?p=summary
ltc:,temporalCoverageEndDateTime,Temporal Coverage End Date,Datetime at which the TemporalCoverage finished.,"If temporalCoverageEndDateTime is populated, temporalCoverageType is strongly recommended.",,"`1886`, `1984-09`, `2001-10-22`, `1997-07-16T19:20+01:00`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage,False,False,2024-02-28,2024-02-28,TemporalCoverage,TemporalCoverage.temporalCoverageEndDateTime,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/temporalCoverageEndDateTime,ltc:temporalCoverageEndDateTime,http://rs.tdwg.org/ltc/terms/temporalCoverageEndDateTime-2024-02-28,string,Date de Fin de la Couverture Temporelle,Datetime à laquelle la couverture temporelle a fini.,"Si le champ temporalCoverageEndDateTime est renseigné, le champ temporalCoverageType est également préconisé.",
ltc:,temporalCoverageStartDateTime,Temporal Coverage Start Date,Datetime at which the TemporalCoverage began.,"If temporalCoverageStartDateTime is populated, temporalCoverageType is recommended.",,"`1886`, `1984-09`, `2001-10-22`, `1997-07-16T19:20+01:00`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage,False,False,2024-02-28,2024-02-28,TemporalCoverage,TemporalCoverage.temporalCoverageStartDateTime,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/temporalCoverageStartDateTime,ltc:temporalCoverageStartDateTime,http://rs.tdwg.org/ltc/terms/temporalCoverageStartDateTime-2024-02-28,string,Date de Début de la Couverture Temporelle,Datetime à laquelle la couverture temporelle a débuté.,"Si le champ temporalCoverageStartDateTime est renseigné, le champ temporalCoverageType est également préconisé.",
ltc:,temporalCoverageType,Temporal Coverage Type,The type or context of the described TemporalCoverage.,"If temporalCoverageStartDateTime is populated, temporalCoverageType is recommended.",Recommendation is to use a controlled vocabulary.,"`Collecting time range`, `Establishment time range`, `Time in post`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/TemporalCoverage,False,False,2024-02-28,2024-02-28,TemporalCoverage,TemporalCoverage.temporalCoverageType,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/temporalCoverageType,ltc:temporalCoverageType,http://rs.tdwg.org/ltc/terms/temporalCoverageType-2024-02-28,string,Type de Couverture Temporelle,Le type ou le contexte de la couverture temporelle décrite.,"Si le champ temporalCoverageStartDateTime est renseigné, le champ temporalCoverageType est également préconisé.",Il est recommandé d'utiliser un vocabulaire contrôlé.
ltc:,termName,Term Name,The name of a class or property within the Latimer Core standard that is included in the LatimerCoreScheme.,,The values of this property are constrained to the names of terms (classes or properties) within the Latimer Core standard.,"`GeographicContext`, `Taxon`, `preservationMethod`, `discipline`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/SchemeTerm,True,False,2024-02-28,2024-02-28,SchemeTerm,SchemeTerm.termName,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/termName,ltc:termName,http://rs.tdwg.org/ltc/terms/termName-2024-02-28,string,Nom du Terme,Le nom d'une classe ou d'une propriété du standard Latimer Core qui est incluse dans le LatimerCoreScheme.,,Les valeurs de cette propriété sont limitées aux noms des termes (classes ou propriétés) du standard Latimer Core.
ltc:,typeOfObjectGroup,Type Of Object Group,Additional information that describes the object(s) in the collection.,,"High-level information that enables the finding of the group and/or its object(s) in searches by users on the web using attributes commonly of interest. Recommended best practice is to use a controlled vocabulary. Terms such as soil, pollen, faeces, muscle, genomic DNA are currently put in preparationType.","if baseTypeOfObjectGroup = `MaterialEntity`: `Living`, `Preserved`, `Fossilized`, `Non-biological`, `Human-made`; if baseTypeOfObjectGroup = `InformationArtefact`: `Digital`, `Physical`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup,False,True,2024-02-28,2024-02-28,ObjectGroup,ObjectGroup.typeOfObjectGroup,http://rs.tdwg.org/ltc/terms/,http://rs.tdwg.org/ltc/terms/typeOfObjectGroup,ltc:typeOfObjectGroup,http://rs.tdwg.org/ltc/terms/typeOfObjectGroup-2024-02-28,list,Type de Groupe d'Objets,Informations supplémentaires décrivant le(s) objet(s) de la collection.,,"Informations de haut niveau qui permettent aux utilisateurs de trouver le groupe et/ou son (ses) objet(s) lorsqu'ils effectuent des recherches sur le web à l'aide d'attributs fréquemment utilisés. La pratique optimale recommandée est d'utiliser un vocabulaire contrôlé. Des termes tels que sol, pollen, fèces, muscle ou ADN génomique, sont actuellement placés dans preparationType."
chrono:,verbatimChronometricAge,Verbatim Chronometric Age,"The verbatim age for a specimen, whether reported by a dating assay, associated references, or legacy information.","The verbatim age for the objects in the collection, whether reported by a dating assay, associated references, or legacy information.","For example, this could be the radiocarbon age as given in an AMS dating report. This could also be simply what is reported as the age of a specimen in legacy collections data.",`27 BC to 14 AD`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/attributes/ChronometricAge,False,False,2024-02-28,2024-02-28,ChronometricAge,ChronometricAge.verbatimChronometricAge,http://rs.tdwg.org/chrono/terms/,http://rs.tdwg.org/chrono/terms/verbatimChronometricAge,chrono:verbatimChronometricAge,http://rs.tdwg.org/ltc/terms/verbatimChronometricAge-2024-02-28,string,Verbatim de l’Âge Chronométrique,"L'âge verbatim d'un échantillon, qu'il soit déterminé par une analyse de datation, des références associées ou des informations historiques.","L'âge exact des objets de la collection, qu'il soit déterminé par une analyse de datation, des références associées ou des informations historiques.","Par exemple, il peut s'agir de l'âge au carbone-14 indiqué dans un rapport de datation. Il peut également s'agir simplement de l'âge d'un spécimen tel qu'il est indiqué dans les données des collections historiques."
